Age, Income
23, $28700
82, $17200
53, $8100
55, $18100
29, -$1800
21, $5000
42, $16400
69, $40100
30, $11100
25, $35600
29, $17600
41, $39300
37, $60300
59, $9100
81, $36400
85, $54400
62, $43300
33, $27300
38, $64000
28, $2800
53, $48100
34, $14600
48, $17900
31, $134300
41, $58900
87, $28100
54, $18300
56, -$200
32, $29900
67, $29300
54, $8200
60, $27700
83, $24000
21, $35700
63, $18600
38, $18400
49, $14000
85, $881600
66, $32500
44, $10000
53, $56600
71, $22000
53, $85700
56, $10200
33, $7800
63, $67400
61, $32000
42, $99500
89, $26400
43, $9200
25, $10200
58, $38800
77, $15800
24, $29700
66, $29200
70, $16400
83, $17600
49, $60900
38, $21000
34, $11100
32, $57300
50, $74800
57, $11800
59, $119900
41, $43000
32, $14500
35, $60700
48, $17900
40, $9300
20, $34600
37, $11800
38, $35000
61, $25600
50, $19200
33, $41400
59, $15100
87, $8400
65, $24000
41, $9000
60, $24500
49, -$800
44, $46500
38, $8700
61, $12700
65, $29300
67, $16800
75, $38000
33, $33800
47, $8400
57, $8100
65, $8900
39, $19800
56, $30800
50, $59500
43, $40600
38, $144600
42, $19400
47, $774200
30, -$400
52, $39200
25, $4800
56, $44800
60, $14300
46, $47100
56, $15300
51, $34700
73, $37500
52, $13200
45, $117300
76, $30100
50, $85400
77, $10500
45, $54500
32, $13600
33, $55200
51, $116300
54, $98700
50, $34700
47, $50700
49, $69900
53, $73200
26, $42800
34, $67300
31, $8400
32, $13300
65, $21600
37, $43500
81, $12300
26, $70200
25, $31900
39, $79100
47, $99100
53, $39500
72, $46200
34, $121000
62, $51000
29, $14400
51, $90900
37, $33100
83, $44400
34, $11600
56, -$1400
36, $63700
44, $49800
59, $10200
36, $64800
31, $5800
89, $22900
30, $29600
49, $145700
83, $7600
30, $25800
37, $11100
44, $76500
24, $4900
71, $61200
49, $29600
47, $83700
21, $20500
67, $145600
89, $37700
51, $28500
48, $43300
66, $73100
73, $51000
38, $14100
57, $11000
56, $51700
49, $30400
66, $7700
78, $16900
36, $55100
24, $30300
24, $20100
63, $46900
34, $25100
55, $27100
66, $27900
41, $124400
59, $24400
62, $1200
66, $48100
50, $91600
50, $70100
50, $75900
71, $24400
23, $71900
26, $32600
37, $8700
48, $17600
71, $59800
66, $45800
29, $36500
41, $57100
65, $19100
36, $56000
56, $58600
80, $77100
35, $69100
40, $20300
28, $80000
58, $135700
32, $53300
76, $17500
60, $41300
89, $98100
60, $48200
57, $40800
78, $41200
60, $56300
65, $90800
40, $56500
49, $105800
46, $32500
81, $86700
47, $89400
76, $32900
72, $7900
58, $61200
24, $100
60, $55400
65, $55400
36, $64200
25, $113500
69, $72700
65, $15300
23, $63400
74, $22300
54, $64000
63, $9800
43, $82600
59, $854100
41, $686000
70, $31600
33, $97900
81, $5800
85, $17100
68, $33900
44, $94700
58, $44600
49, $87600
33, $122100
57, $85800
42, $33100
56, $54000
34, $42900
53, $13000
64, $26200
66, $47500
40, $91600
37, $100
79, $67500
55, $962600
54, $773400
30, $4800
31, $70600
46, $15900
76, $36500
55, $31800
35, $73900
73, $69500
52, $1400
50, $103400
80, $28300
68, $20500
70, $31300
61, $124100
49, $879100
74, $58800
43, $81500
55, $44300
56, $53300
30, -$2300
58, $86800
64, $12400
87, $49500
43, $3600
40, $100000
65, $136000
47, $38800
81, $36400
66, $96600
51, $46900
59, $49900
61, $72300
61, $23500
68, $30100
34, $27300
51, $75700
28, $65400
35, $302200
56, $26000
39, $88000
55, $64400
48, $149500
58, $99800
55, $67700
38, $127000
56, $71900
45, $41000
62, $16100
39, $32400
57, $78700
28, $5300
47, $20100
81, $16500
31, $120000
81, $42200
58, $35600
43, $629500
42, $24000
62, $57600
61, $34600
37, $74500
35, $111900
31, $139000
40, $106200
44, $70500
49, $61400
46, $145100
40, $118800
38, $74600
68, $12200
61, $61000
37, $53600
25, $24000
21, $13000
41, $41000
38, $34000
21, $13500
57, $101300
89, $30500
69, $742200
53, $18400
23, $200
60, $39700
33, $91200
52, $14600
44, $674500
54, $114900
83, $44900
81, $16700
80, $664200
66, $32300
64, $512600
65, $61700
53, $125300
47, $115900
34, $735200
45, $7900
76, $41400
68, $30100
83, $19400
77, $16000
87, $22300
91, $25200
53, $77200
44, $49700
93, $86600
84, $38000
44, $141700
77, $21200
41, $74500
26, $27900
81, $12200
59, $40800
22, $29400
45, $58900
26, $36800
43, $119500
39, $34700
41, $88900
48, $23700
27, $30600
64, $41300
70, $29400
26, $91400
40, $20700
37, $99900
48, $55600
26, $8100
32, $29800
68, $51200
37, $45200
39, $90400
54, $637700
35, $25900
77, $10400
24, $31400
41, $130700
66, $57500
48, $100200
75, $28900
44, $149000
34, $89700
79, $13300
51, $9100
55, $62100
61, $84900
85, -$2900
56, -$300
65, $18300
39, $25000
64, $124100
34, $53700
36, $15700
35, $601100
50, $65500
38, $49900
87, $23400
79, $39900
32, $45900
45, $87500
26, $33100
30, $3000
55, $90500
42, $52400
44, $96500
30, $32700
66, $132300
51, $138800
57, $14100
27, $36100
85, $31700
33, $135200
52, $66700
38, $113400
23, $52100
51, $97600
63, $49700
54, $63800
58, $55100
43, $52200
60, $25300
61, $142100
45, $25900
69, $47300
60, $47600
28, $77300
55, $56600
76, $14200
25, $26600
76, $12100
61, $27400
32, $54600
72, $26500
79, $6400
41, $2100
57, $72400
56, $24900
60, $17200
79, $15100
62, $29400
67, $12800
75, $32500
61, $22700
46, $49800
57, -$4500
53, $37400
57, $10500
66, $72600
66, $8800
60, $32100
53, $123800
85, $41400
43, $76000
45, $48800
69, $8800
31, $600
44, $140900
54, $251400
71, $98200
51, $76700
79, $27000
25, $39700
78, $70600
70, $20600
42, $72800
23, $76900
41, $121300
48, $53400
24, $88800
80, $33500
72, $531300
87, $18800
91, $11300
35, $14800
55, $41800
43, -$2300
27, $43000
37, $73600
41, $47200
39, $109900
74, $49100
17, $38300
80, $22900
70, $9600
62, $41300
53, $54100
34, $37400
29, $8900
81, $18600
85, $44900
71, $172200
54, $52000
42, $54000
64, $85900
30, $40400
74, $39400
75, $30300
53, $101500
73, $27500
46, $49000
65, $16100
64, $14100
62, $7900
57, $49200
56, $118600
32, $24500
60, $67900
70, $45200
79, $68000
67, $24300
85, $24900
39, $61000
34, $36500
45, $665400
56, $16300
53, $64400
39, $56600
54, $73700
22, $13700
24, $70800
37, $69100
60, $65700
26, $44300
20, $800
74, $42300
61, $98800
52, $55400
50, $56800
62, $15300
71, $90900
49, $94900
67, $40400
38, $44600
62, $44100
54, $56700
67, $9800
62, $98300
31, $45400
48, $142600
53, $40200
65, $21000
80, $33900
54, $31200
49, $47900
59, $39400
31, $15000
46, -$2800
39, $3500
61, $81700
33, $36400
40, $50600
76, $25000
44, $100700
81, $26600
59, $26000
27, $31700
56, $119300
50, $47300
31, $88800
51, $26100
38, $44900
47, $130100
29, $38500
39, $88300
58, $95900
62, $14000
72, $38200
37, $67600
49, $8900
70, $23300
41, $15400
48, $30300
81, $12100
49, $60200
57, $52000
55, $29900
65, $24700
24, $1800
81, $15100
46, $135000
53, $36800
47, $51600
28, $28800
38, $103200
43, $38900
55, $48800
54, $37700
55, $50000
80, $42000
36, $51300
78, $22300
38, $19800
72, $73300
54, $96400
46, $30200
32, $31000
53, $51600
63, $7100
60, $60700
63, $43100
34, $29400
63, $40300
64, $73700
48, $514300
53, $93300
65, $35100
44, $47200
66, $31500
82, $37300
85, $73800
45, $33200
63, $38100
70, $45700
70, $54400
76, $20100
35, $63700
32, $35200
58, $77900
58, $98900
64, $1400
77, $17200
67, $147100
65, $573600
23, $54900
56, $53400
81, $33400
25, $36000
58, $57500
21, $69800
52, -$1600
49, $58000
53, $32900
37, $91600
48, $37800
24, $38800
66, -$1900
58, $63600
55, $104500
50, -$4500
57, $37600
57, $147600
68, $51700
59, $42100
40, $97600
39, $96500
74, $102300
43, $61600
22, $2600
54, $121800
59, $59700
50, $47200
39, $926500
41, $55100
89, $8200
24, $15900
48, $104200
32, $377200
71, $145100
32, $40900
27, $18900
58, $72100
82, $28100
72, $31000
59, $14300
52, $32300
68, $33700
31, $52200
54, $979100
65, $9500
52, $342400
77, $90800
40, $59000
81, $24200
47, $870100
41, $132600
36, $118100
58, $80000
60, $94000
41, $131200
49, $141800
23, $58600
51, $23200
79, $18700
46, $52700
63, $54500
66, $22000
57, $32700
46, $47500
43, $39800
59, $16200
61, $42900
50, $52600
53, $86000
73, $57000
17, $13200
56, $140300
42, $566900
68, $26100
52, $51600
61, $88600
56, $9400
35, $37100
55, $9600
60, $15800
50, $33700
29, $49800
42, $101100
38, $23000
32, $9000
26, $24800
22, $14500
55, $106400
47, $31100
67, $529400
58, $925700
62, $82600
53, $70500
33, $50200
51, $81800
50, $85000
22, $13700
83, $32000
29, $19200
68, $34000
41, $72400
48, -$4100
78, $19500
25, $68600
65, $41600
44, $67900
23, $42800
44, $56000
62, $61600
56, $20000
51, $137200
69, $51400
63, $42800
52, $36800
42, $7900
41, $145600
58, $33700
26, $45000
52, $94700
62, $98200
32, $35500
80, $10000
57, $60200
71, $44100
60, $37800
53, $62000
65, $62200
59, $69500
21, -$700
49, $38200
49, $42200
39, $46000
79, $59900
47, $89200
75, $12400
45, $938600
52, $70900
36, $64500
64, $145700
82, $28700
85, $59000
76, $17800
55, $54700
58, $96900
29, $53100
50, $135700
55, $48400
59, $143200
63, $47600
53, $40700
54, $43000
38, $65000
69, $936000
39, $100100
57, $38300
30, $40900
61, $62800
87, $11800
57, $21800
57, $30200
39, $93500
48, $93000
45, $39300
45, $134600
47, $5200
57, $98800
51, $107000
46, $100700
43, $613800
69, $36600
27, $27300
63, $29000
58, $35200
79, $33500
38, $133500
59, $36600
49, $80100
33, $27400
38, $7700
24, $116600
32, $72000
41, $10700
38, $112600
30, $71700
52, $53700
69, $459700
83, $13700
59, $23800
56, $31400
52, $110000
38, $249100
74, $24100
83, $65400
38, $51400
45, $67700
74, $35100
36, $29400
48, $110900
27, $10100
44, $72400
67, $43500
35, $9700
67, $39200
25, $590900
85, $7700
45, $131200
67, $11300
93, $42400
49, $38100
35, $43700
56, $7700
85, $40200
58, $17000
48, $22200
26, $47400
38, $27100
62, $12500
73, $14300
71, $29900
33, $72100
72, $23700
65, $53900
85, $22700
24, $39000
80, $11800
53, $9000
29, $21000
23, $3400
93, $20800
49, $602700
38, $96400
36, $11000
60, $20400
47, $36600
33, $117000
40, -$400
50, $72500
40, $51200
48, $40700
70, $45600
57, $44100
54, $146900
44, $55100
77, $20700
76, $45800
40, $82100
69, $27400
30, $36100
39, $780600
29, $39500
63, $28800
55, $30500
66, $82800
44, $17600
24, $33900
57, $70700
55, $77600
57, $15600
75, $28300
40, $52600
78, $91600
34, $40400
55, $129100
63, $41100
58, $7600
46, $22500
28, $77000
26, $133200
68, $48400
23, $23300
34, $37700
63, $47500
27, $9100
34, $98100
28, $41900
42, $17900
77, $26800
50, $131900
57, $87500
24, $11700
69, $18400
67, $48000
52, $55000
47, $92200
79, $27500
57, $44500
63, $33300
64, $120200
47, $16900
38, $24300
72, $21400
73, $86200
25, $29700
42, $55900
48, $93700
69, $31700
71, $60800
89, $17200
69, $45300
72, $74600
68, $96800
42, $112700
68, $51800
69, $25700
57, $81000
65, $14200
73, $30200
59, $46800
54, $100500
39, -$3100
37, $14900
54, $36300
62, $55600
45, $58900
30, $708100
52, $102200
68, $34600
50, $10700
51, $88100
49, $138400
50, $80200
54, $68900
37, $306300
60, $8800
40, $38600
47, $59100
32, $23300
47, $15100
51, $105700
35, $35100
37, $47500
55, $136500
31, $69100
61, $44000
56, $59500
65, $39500
56, -$2400
58, $30700
54, $10200
43, $22500
87, $11200
56, $3000
65, $24100
61, $29800
82, $17700
27, $37300
57, $32100
43, $17400
63, $47600
48, $13100
51, $31400
36, $26300
54, $18700
65, $35600
56, $10200
52, $66600
45, $57500
61, $83300
54, $58400
80, $30400
80, $36600
36, $56400
44, $404000
69, $13800
39, $72300
17, $29100
39, $73900
32, $12600
42, $9000
55, $24900
24, $19900
78, $18600
28, $62000
76, $26600
42, $44900
54, $23100
70, $10200
47, $39500
76, $87700
73, $27900
32, $15100
25, $30000
65, $50900
34, $73300
23, $21400
31, $13600
62, $70800
26, $38000
48, $105500
40, $145300
49, $567100
67, $47000
59, $78100
62, $17500
73, $14900
72, $30000
27, $78200
60, $61600
19, $7500
47, $41300
77, $48600
32, $54700
26, $60800
43, $60900
83, -$3700
58, $98300
62, $37100
69, $25400
77, $35900
68, $30900
57, $132700
62, $35400
38, $77800
19, $8000
23, $13600
34, $30000
73, $52700
38, $63600
45, $39300
79, $28200
21, $24500
40, $11000
77, $48200
44, $97900
42, $33700
43, $40800
33, $60800
52, $43200
59, $816500
67, $55100
82, $19300
26, $30000
49, $61200
70, $15000
52, $17500
31, $12600
50, $116900
53, $74200
79, $16900
36, $86500
56, $36000
46, $140100
26, $33400
40, $82500
85, $36900
32, $96200
64, $33200
32, $33700
68, $17400
59, $105500
36, $7200
53, $46700
68, $15900
32, $26100
62, $82400
46, $51800
61, $13300
73, $429300
64, $50200
38, $74200
65, $58100
78, $52000
62, $74700
46, $93200
53, $58500
60, $69000
26, $36900
67, $22000
56, $9900
36, $60500
82, $34300
33, $72200
45, $89200
63, $818100
50, $16700
49, $53000
78, $23100
85, $40600
28, $66100
82, $98600
43, $58400
21, $23200
81, $53000
36, $34200
64, $66400
71, $49700
62, $36800
32, $52800
51, $36100
51, $39800
32, -$4100
57, $44300
66, $84500
58, $67500
28, $60000
60, $45900
53, $94500
66, $76800
58, $77700
52, $62000
31, $22200
31, $73600
82, $12900
32, $14800
87, $31400
81, $38400
55, $99500
31, $5900
51, $35300
54, $106200
68, $43200
61, $8000
32, $140900
26, $39200
34, $8600
57, $68500
72, $13200
80, $21100
65, $30300
38, $41200
56, $74300
57, $59300
83, $12500
47, $44800
56, $99300
54, $35300
60, $25400
44, $44000
27, $14700
47, $11600
79, $31500
31, $14400
33, $10800
46, $13900
64, $62500
83, $12500
66, $18100
34, $22400
58, $92300
39, $87100
55, $27000
85, $18800
49, $95300
41, $87300
31, $70800
65, $30300
58, $35400
34, $53900
52, $14000
64, $9800
67, $13400
67, $941400
27, $84000
73, $13900
71, $21500
59, $11100
69, $35200
64, $20000
49, $24000
22, $8900
76, $44100
61, $12900
62, $39100
61, $45400
63, $46700
83, $31900
67, $404900
66, $24300
29, $52100
63, $286000
53, $53300
67, $283600
71, $11900
26, $88500
81, $11700
25, $47800
36, $8600
74, $64300
75, $28500
80, $21800
39, $27700
23, $82700
40, $70400
49, $87900
69, $87100
80, $33200
48, $10300
42, $48400
51, $90500
66, $23900
47, $622100
66, $20400
72, $38000
67, $346800
60, $32200
55, $54300
59, $67100
78, $12700
89, $25600
70, $32600
71, $16600
28, $8700
76, $34500
55, $71800
36, $65400
59, $18800
58, $59800
43, $19700
43, $88100
45, $53100
46, $63500
87, $40900
56, $45300
56, $16800
63, $39400
37, $46100
63, $15200
82, $29000
50, $89600
64, $57600
64, $73300
54, $58700
32, $21700
74, $25200
30, $10100
34, $79500
47, $458500
25, $17700
64, $18200
89, $34300
67, $21800
51, $85700
36, $132300
62, $76000
42, $59000
30, $18500
77, $24700
67, $81400
22, $83300
93, $33900
34, $78800
51, $46800
49, $61200
28, $30200
37, $96400
62, $135400
89, $11800
74, $10200
58, $9000
74, $22400
91, $25900
38, $26000
65, $28200
25, $16900
83, $76800
51, $95400
60, $28100
58, $31800
42, $143700
69, $13600
81, $34200
74, $55600
34, $70800
83, $23800
64, $8200
68, $39400
50, $80300
32, $29100
28, $34300
80, $11800
57, $43600
64, $66800
46, $90900
79, $28400
36, $11700
54, $46500
59, $33700
80, $32700
60, $112900
53, $33700
65, $35200
79, $39200
58, $62200
76, $17900
39, $10400
25, $16400
87, $5300
60, $218600
20, $34900
57, $13800
67, $13100
71, $21000
51, $61700
67, $51700
51, $9500
66, $13200
31, $89500
42, $28300
44, $79500
46, $47000
40, $69700
59, $636200
32, $10200
75, $30800
53, $134600
32, $44400
85, $51400
35, -$500
54, $143200
73, $17500
77, $23600
50, $820000
46, $85600
52, $64200
50, $35600
53, $85800
54, $83000
44, $24700
43, $88200
91, $20600
64, $39100
53, $73400
26, $85200
61, $98900
85, $6400
47, $99800
70, $26800
63, $17800
49, $33900
47, $37200
54, $91000
61, $493200
58, $45600
48, $88400
73, $15600
52, $31400
59, $75700
65, $26900
63, $82000
21, $73700
25, $9900
45, $84200
81, $33100
63, $70100
46, $8700
72, $28200
57, $39500
80, $10300
36, $22000
59, $34600
39, $33000
72, $16000
53, $77200
67, $19800
61, $3300
30, $28000
24, $19500
64, $40000
45, $106500
63, $64200
52, $13900
51, $51600
68, $58700
74, $25700
48, $121200
48, $64600
63, $49900
66, $68000
40, $104500
61, $48700
44, $8400
23, $7400
63, $71800
52, $65100
31, $34100
76, $4800
27, $54200
74, $63500
32, $53900
67, $30700
62, $37900
49, $54700
73, $770900
44, $556400
23, $53100
33, $33900
54, $53600
68, $23900
52, $74000
28, $97100
81, $10200
53, -$4700
21, $43200
66, $89600
50, $110400
77, $27000
27, $25600
24, $21700
30, $24900
25, $20700
27, $2600
42, $54700
68, $58200
63, $2000
24, $12900
59, $78800
40, $46000
25, $27500
29, $30900
30, $1600
37, $33000
71, $105500
49, $28100
44, $120500
31, $51400
61, $118300
15, $17600
68, $71700
78, $16100
50, $127000
25, $119200
31, $55600
60, $31700
85, $8600
73, $6800
51, $13300
78, $17400
57, $200
91, $53700
48, $50400
74, $21300
48, $66100
37, $14000
77, $16900
64, $24300
33, $38200
44, $46100
47, $1000
38, $13100
41, $125100
57, $60600
44, $49800
51, $55000
47, $69400
45, $56400
37, -$1800
54, $5000
59, $30800
30, $19200
62, $21700
41, $138800
42, $748100
46, $141100
39, $128700
87, $5000
39, $104100
44, $31600
57, $46300
53, $48100
39, $14900
91, $60900
70, $11500
45, $45700
75, $19800
28, $16400
61, $24100
59, $25100
57, $147800
58, $67800
73, $52700
74, $44300
59, $33700
67, $11500
75, $70700
59, $28200
77, $55600
67, $78100
85, $15600
31, $21900
45, $990900
67, $231300
50, $17700
39, $9700
23, $74300
29, $159300
78, $34700
62, $18200
50, $371200
61, $78000
25, $36300
40, $16300
87, $12900
24, $63900
34, $30000
72, $66200
24, $38600
30, $24100
29, $52500
36, $26600
48, $49200
82, $17800
67, $44800
32, $35400
55, $28200
39, $37100
67, $32900
49, $46000
22, $22400
26, $46100
45, $102500
82, $25500
49, $66600
39, $138500
22, $9500
25, $11400
59, $78400
54, $25100
43, $14000
60, $121000
69, $70000
61, $40700
46, $32600
57, $1400
69, $12800
38, $10500
76, $139700
56, $26900
23, $31400
45, $186100
77, $18100
27, $63400
46, $4600
30, $17600
75, $26300
66, $49500
30, $7600
66, $23600
35, $75900
36, $55100
41, $25200
62, $75300
32, $28800
71, $20100
16, $23200
44, $130300
61, $54300
56, $175000
38, $33100
29, $36300
55, $8400
89, $67200
59, $94100
45, $14300
44, $43800
54, $8400
73, $74200
73, $20700
63, $102400
71, $5200
53, $63800
52, $101400
36, $69000
63, $14900
24, $29900
48, $340200
63, $95400
69, $49500
70, $73200
31, $57600
65, $78800
35, $22100
45, $39800
21, $53800
54, $392500
25, $4600
29, $36300
52, $134900
61, $673400
63, $61600
29, $38300
69, $12000
52, $110000
22, $57600
65, $11500
31, $387100
60, $21600
63, $6700
65, $50200
41, $84800
57, $2300
38, $133600
45, $138900
52, $67000
54, $2300
56, $85000
73, $21200
54, $201600
42, $70100
51, $125500
45, $105500
59, $73400
33, $108300
81, $20100
56, $82800
30, $51400
65, $38600
37, $38200
26, $24600
55, $38700
32, $40200
54, $39200
28, $6800
59, $61900
81, $17300
40, $126300
52, $17600
34, $61700
60, $66200
32, $14200
45, $285000
59, $224900
46, $61600
56, $548300
65, $140600
33, $29700
46, $431200
25, $84100
34, $56900
54, $40100
52, $26500
77, $606500
70, $95400
22, $28300
44, $39200
44, $33100
68, $25500
34, $44700
57, $145000
65, $10000
59, $10100
82, $10200
73, $24100
60, $10600
68, $29900
77, $16400
69, $39100
62, $36300
48, $79200
55, $108100
57, $10100
54, $76300
65, $23000
51, $58500
72, $96600
34, $64900
68, $11300
31, $68700
65, $20200
63, $52900
44, $38700
61, $60600
45, $57900
39, $20200
77, $58600
45, $144200
70, $148900
58, $22100
57, $66500
70, $43600
59, $21100
71, $32900
32, $34200
50, $461300
22, $26500
27, $8200
32, $70100
61, $25700
63, $64600
42, $51100
46, $24700
52, $65800
41, $12200
31, $17900
53, $20000
60, $37400
61, $914900
83, $34200
59, $26000
64, $56300
40, $66700
45, $74400
66, $24800
67, $22500
60, $25200
42, $82600
39, $10500
39, $21500
42, $69200
38, $78000
27, $17000
71, $31500
68, $38500
39, $58300
28, $63100
70, $48400
58, $9100
65, $37200
63, $147900
25, $13000
84, $59300
65, $989100
57, $57900
82, $18900
54, $9500
74, $38400
54, $38400
33, $36300
48, $124100
45, $29800
71, $9300
54, -$2200
64, $838700
50, $99300
57, $11700
60, $110600
65, $62100
52, $63300
60, $96600
26, $68700
30, $59400
47, $9900
61, $40000
58, $72300
33, $33600
29, $33300
71, $18900
85, $58300
60, $59000
73, $54100
63, $30400
41, $149300
20, $56300
61, $35800
31, $51700
32, $118900
59, $132900
59, $124600
40, $21700
56, $6100
36, $3900
60, $7500
77, $12400
42, $43100
29, $32400
68, $23600
55, $9200
40, $72500
64, $25200
39, $107500
43, $13700
54, $90800
38, $133200
69, $22300
36, $95100
61, $11000
77, $44800
77, $22500
82, $11500
71, $58500
58, $125300
67, $56200
34, $37300
50, $302700
24, $9300
60, $927800
45, $30200
80, $38700
42, $76300
70, $21800
66, $6700
82, $1100
52, $43400
56, $70600
85, $28000
63, $75100
72, $10300
39, $38600
43, $61600
45, $44200
42, $66800
55, $77000
73, $8100
56, $19500
69, $27900
51, -$3400
58, $533600
46, -$3800
69, $61400
30, $3800
53, $67700
69, $15200
85, $14700
61, $16800
36, $73900
36, $21800
56, $82400
78, $29000
22, $11200
37, $30200
58, $54900
57, $137200
41, $74900
60, $71400
33, $27400
58, $39900
51, $136900
59, $913800
22, $12300
45, -$3200
34, $85300
38, $45400
41, $3400
45, $35900
45, $18600
48, $7100
70, $37200
74, $30900
63, $39400
66, $41700
76, $20300
53, $23700
64, $34300
45, $46800
52, $115900
67, $40700
27, $21800
19, $7700
33, $124500
68, $67700
61, $18200
47, $37700
68, $54100
50, $38700
42, $14500
57, $17700
87, $62900
43, $83400
57, $39800
77, $191200
70, $34900
25, $68400
49, $51000
52, $55300
30, $28600
77, $82900
55, $63000
45, $44600
64, $54800
34, $14000
53, $10900
41, $62500
51, $129600
71, $71500
41, $142400
28, $41500
67, $43600
43, $39200
64, $65800
60, $31600
49, $9900
48, $657400
38, $24700
80, $47100
68, $26300
52, $27500
65, $13800
38, $43600
51, $239500
48, $34700
64, $24500
24, $9700
29, $24700
65, $28400
78, $24200
26, $35200
66, $63600
40, $56500
71, $23200
27, $13800
29, $43300
25, $43400
51, $44500
73, -$2700
24, $27800
48, $109900
36, $5700
48, $11500
69, $76500
40, $84800
41, $68400
75, $56000
38, $69200
60, $21600
93, $40700
30, $96200
33, $70200
80, $13700
40, $65500
52, $95700
77, $94400
42, $33200
66, $19800
41, $12600
56, $73400
49, $68600
22, $37800
46, $58800
27, $52900
48, $41500
74, $32100
71, $78900
24, $30400
85, $3500
62, $63500
39, $13600
56, $97500
56, $13500
49, $50900
26, $20200
77, $31300
31, $38000
28, $79000
23, $46700
76, $42000
48, $764900
72, $109100
42, $71100
39, $35200
67, $42100
47, $13500
20, -$2100
54, $14800
80, $5700
80, $385200
33, $32700
50, $64700
59, $75200
76, $34300
67, $27200
71, $20700
70, $57900
32, $32100
71, $33200
51, $98300
27, $32900
93, $66200
38, $69300
54, $17300
29, $42500
54, $142400
27, $58100
67, $35200
77, $56200
54, -$1100
87, $8100
91, $22100
61, $31800
81, $11300
28, $73700
38, $27700
23, $48800
60, $9100
59, $44300
60, $26500
46, $118400
66, $41000
79, $67700
37, $29500
34, $87900
30, $91600
50, $39600
36, $96500
81, $51400
49, $23400
77, $8900
50, $79700
66, $9000
58, $41300
31, $42800
33, $38200
30, $21600
34, $470600
29, $38400
26, $27200
50, $27200
36, $76200
63, $48600
66, $35800
57, $38300
77, $14700
77, $114800
79, $49800
31, $7900
45, $49200
57, $18700
67, $31400
54, $34400
24, $61100
36, $14400
55, $87900
55, $47300
62, $650200
59, $43200
45, $31500
29, $45900
43, $142100
52, $92100
53, $14600
55, $136000
67, $53000
60, $94700
37, $39800
80, $42500
64, $34500
74, $54800
53, $17600
44, $110100
22, $12700
33, $23900
26, $24900
36, $18400
41, $52000
33, $106600
49, $30200
58, $90300
67, $9400
51, $10400
43, $25600
76, $133500
70, $36100
54, $45800
39, $292600
70, $53500
30, $59500
43, $54500
63, $56100
39, $83500
36, $114800
38, $82400
30, $18400
59, $49900
36, $120800
27, $5200
34, $546600
66, $36000
68, $53600
56, $55000
31, $36000
49, $27100
47, $12900
31, $114100
71, $64200
41, $129000
29, $18100
48, $38600
33, $16400
80, $48600
58, $30000
70, $39700
79, $45500
41, $91100
37, $85200
81, $43300
61, $300500
26, $45400
81, $19800
25, $24800
51, $20000
78, $28600
65, $12400
54, $31400
43, $913800
44, $954800
48, $96600
42, $88200
44, $40800
26, $17800
39, $24700
48, $24500
56, $126400
64, $9600
44, $97100
31, $94400
20, -$2000
40, $130000
30, $70800
87, $73100
78, $55000
52, $65500
40, $91900
31, $425000
30, $28800
37, $109700
62, $22500
66, $69000
35, $9700
31, -$5000
43, $103900
30, $131900
31, $139900
53, $73000
73, $49800
35, $68200
40, $18200
60, $35300
53, $37200
87, $74000
52, $104100
77, $17300
34, $24700
46, $120900
40, $130300
22, $30700
50, $69200
65, $77100
54, $357400
35, $127900
73, $70000
47, $120600
32, $82000
39, $21600
43, $90000
36, $86900
33, $13300
61, $66300
63, $64900
69, $37600
32, $83100
46, $139400
42, $135600
30, $60200
41, $38200
80, $36300
31, $9300
53, $905900
69, $34800
50, $47500
35, $63100
37, $96800
80, $126000
52, $64900
60, $47200
56, $7600
38, $20300
48, $34600
30, $37500
31, $118100
60, $41400
31, $40200
47, $36700
41, $102300
59, $26800
28, $133000
54, $33000
33, $31000
64, $58900
41, $39200
40, $13100
24, $58900
32, $22600
47, $46700
49, $71800
87, $7900
77, $73100
55, $137400
22, -$3100
42, $37100
32, $28500
30, -$3900
35, $111100
67, -$4500
65, $51300
34, $104600
21, $42000
51, $35900
35, $17200
48, $81100
36, $36300
36, $41000
62, $51500
49, $60000
33, $125300
79, $92900
44, $57100
76, $19700
22, $39800
68, $25700
56, $17500
35, $147900
76, $73800
37, $55900
45, $94200
38, $9000
25, $4400
56, $87700
67, $35300
44, $55100
43, $22900
51, $69800
31, $50900
29, $623800
53, $31700
57, $44200
77, $22500
53, $25100
53, $23800
51, $14800
33, $39600
25, $61800
35, $116700
63, $247000
43, $39900
22, $36700
38, $105800
87, $4400
48, $72200
35, $93800
29, $765400
55, $114100
35, $35000
38, $812400
80, $52400
20, $3500
38, $54500
83, $22100
78, $96100
66, $30700
35, $83500
26, $50500
62, $23300
71, $57700
72, $15800
66, $88800
69, $11000
69, $24000
64, $86200
71, $99800
25, $20200
76, $40600
37, $38300
53, $712600
85, $37600
47, $17800
43, $77600
53, $74500
71, $36900
69, $51700
69, $25500
81, $29900
64, $81000
49, $20000
48, $62900
27, $38500
34, $45700
40, $21300
66, $14000
91, $32300
44, $68400
36, $37800
58, $55800
65, $34300
65, $36900
68, $55500
59, $75900
26, $10800
38, $89800
32, $115800
27, $15600
39, $142300
32, $123900
40, $122800
39, $93900
36, $67400
32, $97900
58, $337000
34, $5900
81, $11900
53, $64500
42, $60000
31, $43900
42, $77100
